image1,image2,label
lfw/Fernando_Alonso/Fernando_Alonso_0001.jpg,lfw/Mahendra_Chaudhry/Mahendra_Chaudhry_0001.jpg,0
lfw/Charlotte_Casiraghi/Charlotte_Casiraghi_0001.jpg,lfw/Paddy_Long/Paddy_Long_0001.jpg,0
lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Elizabeth_Smart/Elizabeth_Smart_0005.jpg,1
lfw/Pedro_Velasquez/Pedro_Velasquez_0001.jpg,lfw/Queen_Rania/Queen_Rania_0004.jpg,0
lfw/Edward_Lohn/Edward_Lohn_0001.jpg,lfw/Shingo_Suetsugu/Shingo_Suetsugu_0001.jpg,0
lfw/Abdullah/Abdullah_0001.jpg,lfw/Dwain_Kyles/Dwain_Kyles_0001.jpg,0
lfw/Darren_Clarke/Darren_Clarke_0001.jpg,lfw/William_Swor/William_Swor_0001.jpg,0
lfw/Aly_Wagner/Aly_Wagner_0001.jpg,lfw/John_Perrota/John_Perrota_0001.jpg,0
lfw/Tang_Jiaxuan/Tang_Jiaxuan_0001.jpg,lfw/Tang_Jiaxuan/Tang_Jiaxuan_0010.jpg,1
lfw/Joel_Gallen/Joel_Gallen_0001.jpg,lfw/Martin_Scorsese/Martin_Scorsese_0001.jpg,0
lfw/Sean_Patrick_OMalley/Sean_Patrick_OMalley_0002.jpg,lfw/Sean_Patrick_OMalley/Sean_Patrick_OMalley_0003.jpg,1
lfw/Stefano_Accorsi/Stefano_Accorsi_0001.jpg,lfw/Stefano_Accorsi/Stefano_Accorsi_0002.jpg,1
lfw/Carly_Fiorina/Carly_Fiorina_0002.jpg,lfw/Khalid_Qazi/Khalid_Qazi_0001.jpg,0
lfw/Amy_Cotton/Amy_Cotton_0001.jpg,lfw/Curt_Weldon/Curt_Weldon_0001.jpg,0
lfw/King_Abdullah_II/King_Abdullah_II_0001.jpg,lfw/King_Abdullah_II/King_Abdullah_II_0003.jpg,1
lfw/Jimmy_Smits/Jimmy_Smits_0001.jpg,lfw/Peter_Harvey/Peter_Harvey_0001.jpg,0
lfw/Bill_Walton/Bill_Walton_0001.jpg,lfw/Gary_Marshall/Gary_Marshall_0001.jpg,0
lfw/Edward_Lu/Edward_Lu_0002.jpg,lfw/Edward_Lu/Edward_Lu_0004.jpg,1
lfw/Felipe_Perez_Roque/Felipe_Perez_Roque_0001.jpg,lfw/Felipe_Perez_Roque/Felipe_Perez_Roque_0004.jpg,1
lfw/Padraig_Harrington/Padraig_Harrington_0001.jpg,lfw/Padraig_Harrington/Padraig_Harrington_0003.jpg,1
lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,lfw/Hilary_McKay/Hilary_McKay_0001.jpg,0
lfw/Elizabeth_Smart/Elizabeth_Smart_0003.jpg,lfw/Elizabeth_Smart/Elizabeth_Smart_0004.jpg,1
lfw/Chris_Cooper/Chris_Cooper_0001.jpg,lfw/Jason_Statham/Jason_Statham_0001.jpg,0
lfw/Charles_Bell/Charles_Bell_0001.jpg,lfw/James_Carville/James_Carville_0001.jpg,0
lfw/Richie_Adubato/Richie_Adubato_0001.jpg,lfw/Richie_Adubato/Richie_Adubato_0002.jpg,1
lfw/Shannon_OBrien/Shannon_OBrien_0001.jpg,lfw/Shannon_OBrien/Shannon_OBrien_0002.jpg,1
lfw/Elsa_Zylberstein/Elsa_Zylberstein_0003.jpg,lfw/Elsa_Zylberstein/Elsa_Zylberstein_0006.jpg,1
lfw/Candice_Bergen/Candice_Bergen_0001.jpg,lfw/Candice_Bergen/Candice_Bergen_0003.jpg,1
lfw/Duncan_Fletcher/Duncan_Fletcher_0001.jpg,lfw/Nikki_McKibbin/Nikki_McKibbin_0001.jpg,0
lfw/Justine_Henin/Justine_Henin_0001.jpg,lfw/Justine_Henin/Justine_Henin_0003.jpg,1
lfw/Jan_Petersen/Jan_Petersen_0001.jpg,lfw/Tom_Miller/Tom_Miller_0001.jpg,0
lfw/Maureen_Kanka/Maureen_Kanka_0001.jpg,lfw/Normand_Legault/Normand_Legault_0001.jpg,0
lfw/Horst_Koehler/Horst_Koehler_0001.jpg,lfw/Horst_Koehler/Horst_Koehler_0003.jpg,1
lfw/Pierce_Brosnan/Pierce_Brosnan_0004.jpg,lfw/Pierce_Brosnan/Pierce_Brosnan_0012.jpg,1
lfw/Cindy_Margolis/Cindy_Margolis_0001.jpg,lfw/Rachel_Wadsworth/Rachel_Wadsworth_0001.jpg,0
lfw/Caio_Blat/Caio_Blat_0001.jpg,lfw/Teresa_Worbis/Teresa_Worbis_0001.jpg,0
lfw/Natalia_Dmitrieva/Natalia_Dmitrieva_0001.jpg,lfw/Yoshiyuki_Kamei/Yoshiyuki_Kamei_0001.jpg,0
lfw/Jesus_Cardenal/Jesus_Cardenal_0001.jpg,lfw/Ruben_Studdard/Ruben_Studdard_0001.jpg,0
lfw/Denzel_Washington/Denzel_Washington_0002.jpg,lfw/Denzel_Washington/Denzel_Washington_0005.jpg,1
lfw/Winona_Ryder/Winona_Ryder_0006.jpg,lfw/Winona_Ryder/Winona_Ryder_0015.jpg,1
lfw/Andrew_Fastow/Andrew_Fastow_0001.jpg,lfw/Suzie_McConnell_Serio/Suzie_McConnell_Serio_0001.jpg,0
lfw/Ian_Thorpe/Ian_Thorpe_0002.jpg,lfw/Ian_Thorpe/Ian_Thorpe_0007.jpg,1
lfw/Eliane_Karp/Eliane_Karp_0001.jpg,lfw/Eliane_Karp/Eliane_Karp_0004.jpg,1
lfw/Marcus_Garrettson/Marcus_Garrettson_0001.jpg,lfw/Rosalie_Perkov/Rosalie_Perkov_0001.jpg,0
lfw/Joey_Mantia/Joey_Mantia_0001.jpg,lfw/Mitar_Rasevic/Mitar_Rasevic_0001.jpg,0
lfw/Chen_Kaige/Chen_Kaige_0001.jpg,lfw/Manfred_Reyes_Villa/Manfred_Reyes_Villa_0001.jpg,0
lfw/George_Robertson/George_Robertson_0015.jpg,lfw/George_Robertson/George_Robertson_0022.jpg,1
lfw/Alexander_Payne/Alexander_Payne_0001.jpg,lfw/Patrice_Chereau/Patrice_Chereau_0001.jpg,0
lfw/Alvaro_Uribe/Alvaro_Uribe_0007.jpg,lfw/Alvaro_Uribe/Alvaro_Uribe_0010.jpg,1
lfw/Tammy_Helm/Tammy_Helm_0001.jpg,lfw/Taufik_Kiemas/Taufik_Kiemas_0001.jpg,0
lfw/Andrew_Weissmann/Andrew_Weissmann_0001.jpg,lfw/Johnny_Benson/Johnny_Benson_0001.jpg,0
lfw/Andrea_Yates/Andrea_Yates_0001.jpg,lfw/Andy_Wisecarver/Andy_Wisecarver_0001.jpg,0
lfw/Dominique_de_Villepin/Dominique_de_Villepin_0003.jpg,lfw/Dominique_de_Villepin/Dominique_de_Villepin_0005.jpg,1
lfw/AJ_Cook/AJ_Cook_0001.jpg,lfw/Marsha_Thomason/Marsha_Thomason_0001.jpg,0
lfw/Jennifer_Keller/Jennifer_Keller_0003.jpg,lfw/Jennifer_Keller/Jennifer_Keller_0004.jpg,1
lfw/Sergey_Lavrov/Sergey_Lavrov_0001.jpg,lfw/Sergey_Lavrov/Sergey_Lavrov_0010.jpg,1
lfw/Hamad_Bin_Jassim/Hamad_Bin_Jassim_0001.jpg,lfw/Yukio_Hatoyama/Yukio_Hatoyama_0001.jpg,0
lfw/Laurie_Pirtle/Laurie_Pirtle_0001.jpg,lfw/Porter_Goss/Porter_Goss_0001.jpg,0
lfw/Carlos_Savedra/Carlos_Savedra_0001.jpg,lfw/Chris_Neil/Chris_Neil_0001.jpg,0
lfw/Kristin_Davis/Kristin_Davis_0002.jpg,lfw/Kristin_Davis/Kristin_Davis_0003.jpg,1
lfw/Mireille_Jospin-Dandieu/Mireille_Jospin-Dandieu_0001.jpg,lfw/Ricardo_Lopez_Murphy/Ricardo_Lopez_Murphy_0002.jpg,0
lfw/Franck_Cerutti/Franck_Cerutti_0001.jpg,lfw/Sheldon_Silver/Sheldon_Silver_0001.jpg,0
lfw/BB_King/BB_King_0001.jpg,lfw/Benjamin_Martinez/Benjamin_Martinez_0001.jpg,0
lfw/Anthony_Mazur/Anthony_Mazur_0001.jpg,lfw/Kim_Hong-up/Kim_Hong-up_0001.jpg,0
lfw/Angel_Maza/Angel_Maza_0001.jpg,lfw/Juliette_Lewis/Juliette_Lewis_0001.jpg,0
lfw/Ismael_Miranda/Ismael_Miranda_0001.jpg,lfw/John_Malkovich/John_Malkovich_0001.jpg,0
lfw/Larry_Wilmore/Larry_Wilmore_0001.jpg,lfw/Laura_Gobai/Laura_Gobai_0001.jpg,0
lfw/Bridget_Fonda/Bridget_Fonda_0001.jpg,lfw/Bridget_Fonda/Bridget_Fonda_0003.jpg,1
lfw/Eddie_Compass/Eddie_Compass_0001.jpg,lfw/Jean_Brumley/Jean_Brumley_0001.jpg,0
lfw/Vicente_Fernandez/Vicente_Fernandez_0002.jpg,lfw/Vicente_Fernandez/Vicente_Fernandez_0005.jpg,1
lfw/Pernilla_Bjorn/Pernilla_Bjorn_0001.jpg,lfw/Sanjay_Gupta/Sanjay_Gupta_0001.jpg,0
lfw/Alejandro_Lembo/Alejandro_Lembo_0001.jpg,lfw/Azmi_Bishara/Azmi_Bishara_0001.jpg,0
lfw/Mohamed_ElBaradei/Mohamed_ElBaradei_0004.jpg,lfw/Mohamed_ElBaradei/Mohamed_ElBaradei_0005.jpg,1
lfw/Stan_Heath/Stan_Heath_0001.jpg,lfw/Stan_Heath/Stan_Heath_0002.jpg,1
lfw/Ahmed_Lopez/Ahmed_Lopez_0001.jpg,lfw/Ray_Morrough/Ray_Morrough_0001.jpg,0
lfw/Edmund_Stoiber/Edmund_Stoiber_0005.jpg,lfw/Kenneth_Carlsen/Kenneth_Carlsen_0001.jpg,0
lfw/Habib_Rizieq/Habib_Rizieq_0004.jpg,lfw/Zhong_Nanshan/Zhong_Nanshan_0001.jpg,0
lfw/Katie_Couric/Katie_Couric_0001.jpg,lfw/Richard_Cohen/Richard_Cohen_0001.jpg,0
lfw/Derek_Jeter/Derek_Jeter_0002.jpg,lfw/Derek_Jeter/Derek_Jeter_0003.jpg,1
lfw/Dale_Bosworth/Dale_Bosworth_0001.jpg,lfw/Tyrone_Medley/Tyrone_Medley_0001.jpg,0
lfw/Jason_Biggs/Jason_Biggs_0001.jpg,lfw/Rick_Barnes/Rick_Barnes_0002.jpg,0
lfw/Lisa_Stansfield/Lisa_Stansfield_0001.jpg,lfw/Urmila_Matondkar/Urmila_Matondkar_0001.jpg,0
lfw/Bono/Bono_0001.jpg,lfw/Bono/Bono_0002.jpg,1
lfw/Mary_Landrieu/Mary_Landrieu_0001.jpg,lfw/Mary_Landrieu/Mary_Landrieu_0003.jpg,1
lfw/Bill_McBride/Bill_McBride_0003.jpg,lfw/Bill_McBride/Bill_McBride_0009.jpg,1
lfw/John_White/John_White_0001.jpg,lfw/Mikhail_Shvydkoi/Mikhail_Shvydkoi_0001.jpg,0
lfw/Syed_Ibrahim/Syed_Ibrahim_0001.jpg,lfw/Tim_Chapman/Tim_Chapman_0001.jpg,0
lfw/Arnie_Boehm/Arnie_Boehm_0001.jpg,lfw/Natasa_Micic/Natasa_Micic_0001.jpg,0
lfw/Naomi_Bronstein/Naomi_Bronstein_0001.jpg,lfw/Rainer_Geulen/Rainer_Geulen_0001.jpg,0
lfw/Neri_Marcore/Neri_Marcore_0001.jpg,lfw/Wolfgang_Schuessel/Wolfgang_Schuessel_0002.jpg,0
lfw/Michael_Phelps/Michael_Phelps_0001.jpg,lfw/Michael_Phelps/Michael_Phelps_0003.jpg,1
lfw/Ana_Palacio/Ana_Palacio_0001.jpg,lfw/Ana_Palacio/Ana_Palacio_0006.jpg,1
lfw/Hasan_Wirayuda/Hasan_Wirayuda_0001.jpg,lfw/Monique_Gagnon-Tremblay/Monique_Gagnon-Tremblay_0001.jpg,0
lfw/Jimmy_Lee/Jimmy_Lee_0001.jpg,lfw/Steve_McManaman/Steve_McManaman_0001.jpg,0
lfw/Catriona_Le_May_Doan/Catriona_Le_May_Doan_0001.jpg,lfw/Paul_Henderson/Paul_Henderson_0001.jpg,0
lfw/Geraldo_Rivera/Geraldo_Rivera_0001.jpg,lfw/Jennifer_Aniston/Jennifer_Aniston_0013.jpg,0
lfw/Ari_Fleischer/Ari_Fleischer_0001.jpg,lfw/Janet_Leigh/Janet_Leigh_0001.jpg,0
lfw/Fabrice_Santoro/Fabrice_Santoro_0003.jpg,lfw/Jennifer_Lopez/Jennifer_Lopez_0009.jpg,0
lfw/Dimitar_Berbatov/Dimitar_Berbatov_0001.jpg,lfw/Naomi_Bronstein/Naomi_Bronstein_0001.jpg,0
lfw/Elsa_Zylberstein/Elsa_Zylberstein_0001.jpg,lfw/Elsa_Zylberstein/Elsa_Zylberstein_0002.jpg,1
lfw/Dana_Vollmer/Dana_Vollmer_0001.jpg,lfw/Frank_Griswold/Frank_Griswold_0002.jpg,0
lfw/Elijan_Ingram/Elijan_Ingram_0001.jpg,lfw/Thomas_Wilkens/Thomas_Wilkens_0001.jpg,0
lfw/Linda_Baboolal/Linda_Baboolal_0001.jpg,lfw/Michael_J_Fox/Michael_J_Fox_0001.jpg,0
lfw/Jim_Wall/Jim_Wall_0001.jpg,lfw/Mary_Blige/Mary_Blige_0001.jpg,0
lfw/Priscilla_Presley/Priscilla_Presley_0001.jpg,lfw/Priscilla_Presley/Priscilla_Presley_0002.jpg,1
lfw/Clemente_de_la_Vega/Clemente_de_la_Vega_0001.jpg,lfw/Keith_Brown/Keith_Brown_0001.jpg,0
lfw/Penny_Lancaster/Penny_Lancaster_0001.jpg,lfw/Sven_Ottke/Sven_Ottke_0001.jpg,0
lfw/Annette_Lu/Annette_Lu_0001.jpg,lfw/Annette_Lu/Annette_Lu_0003.jpg,1
lfw/Jack_LaLanne/Jack_LaLanne_0001.jpg,lfw/Zafarullah_Khan_Jamali/Zafarullah_Khan_Jamali_0002.jpg,0
lfw/George_Karl/George_Karl_0001.jpg,lfw/George_Karl/George_Karl_0002.jpg,1
lfw/Paul_Burrell/Paul_Burrell_0004.jpg,lfw/Paul_Burrell/Paul_Burrell_0010.jpg,1
lfw/David_Myers/David_Myers_0002.jpg,lfw/Kenny_Brack/Kenny_Brack_0001.jpg,0
lfw/Mireya_Moscoso/Mireya_Moscoso_0001.jpg,lfw/Mireya_Moscoso/Mireya_Moscoso_0003.jpg,1
lfw/Alexandre_Vinokourov/Alexandre_Vinokourov_0001.jpg,lfw/Bill_Rainer/Bill_Rainer_0001.jpg,0
lfw/Jafar_Umar_Thalib/Jafar_Umar_Thalib_0001.jpg,lfw/John_Rigas/John_Rigas_0001.jpg,0
lfw/Jim_Thome/Jim_Thome_0001.jpg,lfw/Roger_King/Roger_King_0001.jpg,0
lfw/Tang_Jiaxuan/Tang_Jiaxuan_0001.jpg,lfw/Tang_Jiaxuan/Tang_Jiaxuan_0009.jpg,1
lfw/Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg,lfw/Adel_Al-Jubeir/Adel_Al-Jubeir_0003.jpg,1
lfw/Dennis_Kucinich/Dennis_Kucinich_0006.jpg,lfw/Terry_Hoeppner/Terry_Hoeppner_0001.jpg,0
lfw/Chuck_Yeager/Chuck_Yeager_0002.jpg,lfw/Jacqueline_Obradors/Jacqueline_Obradors_0001.jpg,0
lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0003.jpg,lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0007.jpg,1
lfw/Matthew_Broderick/Matthew_Broderick_0001.jpg,lfw/Matthew_Broderick/Matthew_Broderick_0004.jpg,1
lfw/Paradorn_Srichaphan/Paradorn_Srichaphan_0007.jpg,lfw/Wolfgang_Schuessel/Wolfgang_Schuessel_0002.jpg,0
lfw/Mickey_Rooney/Mickey_Rooney_0001.jpg,lfw/Mickey_Sherman/Mickey_Sherman_0001.jpg,0
lfw/Natalia_Dmitrieva/Natalia_Dmitrieva_0001.jpg,lfw/Yana_Klochkova/Yana_Klochkova_0001.jpg,0
lfw/Joseph_Kabila/Joseph_Kabila_0001.jpg,lfw/Tabare_Vazquez/Tabare_Vazquez_0001.jpg,0
lfw/Li_Changchun/Li_Changchun_0001.jpg,lfw/Noel_Forgeard/Noel_Forgeard_0001.jpg,0
lfw/Bernardo_Segura/Bernardo_Segura_0002.jpg,lfw/Ray_Romano/Ray_Romano_0009.jpg,0
lfw/Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki_0001.jpg,lfw/Rita_Wilson/Rita_Wilson_0003.jpg,0
lfw/Ignacio_Antonio_Velasco/Ignacio_Antonio_Velasco_0001.jpg,lfw/Lionel_Richie/Lionel_Richie_0002.jpg,0
lfw/Eric_Robert_Rudolph/Eric_Robert_Rudolph_0001.jpg,lfw/Philippe_Gagnon/Philippe_Gagnon_0001.jpg,0
lfw/Elisabeth_Schumacher/Elisabeth_Schumacher_0001.jpg,lfw/Elisabeth_Schumacher/Elisabeth_Schumacher_0002.jpg,1
lfw/Luis_Guzman/Luis_Guzman_0001.jpg,lfw/Thomas_Ulrich/Thomas_Ulrich_0001.jpg,0
lfw/David_Siegel/David_Siegel_0001.jpg,lfw/Timothy_Rigas/Timothy_Rigas_0001.jpg,0
lfw/Frank_Cassell/Frank_Cassell_0001.jpg,lfw/Frank_Cassell/Frank_Cassell_0002.jpg,1
lfw/Kirk_Johnson/Kirk_Johnson_0001.jpg,lfw/Uzi_Even/Uzi_Even_0001.jpg,0
lfw/James_McPherson/James_McPherson_0001.jpg,lfw/Ralph_Klein/Ralph_Klein_0002.jpg,0
lfw/Kwon_Yang-sook/Kwon_Yang-sook_0003.jpg,lfw/Princess_Masako/Princess_Masako_0002.jpg,0
lfw/Maria_Wetterstrand/Maria_Wetterstrand_0001.jpg,lfw/Tori_Amos/Tori_Amos_0001.jpg,0
lfw/Paul_Burrell/Paul_Burrell_0005.jpg,lfw/Paul_Burrell/Paul_Burrell_0011.jpg,1
lfw/Cuba_Gooding_Jr/Cuba_Gooding_Jr_0001.jpg,lfw/Lee_Byung-woong/Lee_Byung-woong_0001.jpg,0
lfw/Mitsou_Gelinas/Mitsou_Gelinas_0001.jpg,lfw/Yana_Klochkova/Yana_Klochkova_0001.jpg,0
lfw/Bob_Stoops/Bob_Stoops_0002.jpg,lfw/David_Siegel/David_Siegel_0001.jpg,0
lfw/James_Barksdale/James_Barksdale_0001.jpg,lfw/Tom_DeLay/Tom_DeLay_0001.jpg,0
lfw/Jeffrey_Donaldson/Jeffrey_Donaldson_0001.jpg,lfw/Joe_Metz/Joe_Metz_0001.jpg,0
lfw/Bob_Ferguson/Bob_Ferguson_0001.jpg,lfw/Jean-Francois_Pontal/Jean-Francois_Pontal_0001.jpg,0
lfw/Lars_Von_Trier/Lars_Von_Trier_0001.jpg,lfw/Leon_Silver/Leon_Silver_0001.jpg,0
lfw/Inga_Hall/Inga_Hall_0001.jpg,lfw/Jorge_Alberto_Galindo/Jorge_Alberto_Galindo_0001.jpg,0
lfw/Justin_Marshall/Justin_Marshall_0001.jpg,lfw/Queen_Sofia/Queen_Sofia_0001.jpg,0
lfw/Bill_McBride/Bill_McBride_0002.jpg,lfw/Bill_McBride/Bill_McBride_0006.jpg,1
lfw/Donald_Rumsfeld/Donald_Rumsfeld_0041.jpg,lfw/Donald_Rumsfeld/Donald_Rumsfeld_0048.jpg,1
lfw/Ben_Kingsley/Ben_Kingsley_0001.jpg,lfw/Rob_Marshall/Rob_Marshall_0005.jpg,0
lfw/Ralf_Schumacher/Ralf_Schumacher_0001.jpg,lfw/Ralf_Schumacher/Ralf_Schumacher_0006.jpg,1
lfw/Ira_Einhorn/Ira_Einhorn_0001.jpg,lfw/William_Shatner/William_Shatner_0001.jpg,0
lfw/Martha_Burk/Martha_Burk_0002.jpg,lfw/Martha_Burk/Martha_Burk_0004.jpg,1
lfw/Paddy_Torsney/Paddy_Torsney_0001.jpg,lfw/Scott_Rudin/Scott_Rudin_0002.jpg,0
lfw/Pedro_Malan/Pedro_Malan_0001.jpg,lfw/Pedro_Malan/Pedro_Malan_0002.jpg,1
lfw/Augustin_Calleri/Augustin_Calleri_0001.jpg,lfw/Augustin_Calleri/Augustin_Calleri_0004.jpg,1
lfw/Pedro_Malan/Pedro_Malan_0001.jpg,lfw/Pedro_Malan/Pedro_Malan_0004.jpg,1
lfw/Gary_Coleman/Gary_Coleman_0001.jpg,lfw/Michael_Powell/Michael_Powell_0005.jpg,0
lfw/Platon_Lebedev/Platon_Lebedev_0001.jpg,lfw/Ray_Young/Ray_Young_0001.jpg,0
lfw/James_W_Kennedy/James_W_Kennedy_0001.jpg,lfw/Joan_Collins/Joan_Collins_0001.jpg,0
lfw/Barbara_Walters/Barbara_Walters_0002.jpg,lfw/Martin_Scorsese/Martin_Scorsese_0002.jpg,0
lfw/Surakait_Sathirathai/Surakait_Sathirathai_0001.jpg,lfw/Surakait_Sathirathai/Surakait_Sathirathai_0002.jpg,1
lfw/Spike_Helmick/Spike_Helmick_0001.jpg,lfw/Stephen_Webster/Stephen_Webster_0001.jpg,0
lfw/Masja_Juel/Masja_Juel_0001.jpg,lfw/Razali_Ismail/Razali_Ismail_0001.jpg,0
lfw/Natalie_Cole/Natalie_Cole_0003.jpg,lfw/Steve_McManaman/Steve_McManaman_0001.jpg,0
lfw/Kenneth_Evans/Kenneth_Evans_0001.jpg,lfw/Kenneth_Evans/Kenneth_Evans_0002.jpg,1
lfw/Georgi_Parvanov/Georgi_Parvanov_0001.jpg,lfw/Georgi_Parvanov/Georgi_Parvanov_0002.jpg,1
lfw/Jeffrey_Scott_Postell/Jeffrey_Scott_Postell_0001.jpg,lfw/Linda_Baboolal/Linda_Baboolal_0001.jpg,0
lfw/Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg,lfw/Mel_Brooks/Mel_Brooks_0002.jpg,0
lfw/Larry_Coker/Larry_Coker_0002.jpg,lfw/Larry_Coker/Larry_Coker_0004.jpg,1
lfw/Dai_Bachtiar/Dai_Bachtiar_0001.jpg,lfw/Dai_Bachtiar/Dai_Bachtiar_0002.jpg,1
lfw/Igor_Trunov/Igor_Trunov_0001.jpg,lfw/Steve_Avery/Steve_Avery_0001.jpg,0
lfw/Denzel_Washington/Denzel_Washington_0002.jpg,lfw/Denzel_Washington/Denzel_Washington_0004.jpg,1
lfw/Gwendal_Peizerat/Gwendal_Peizerat_0001.jpg,lfw/Gwendal_Peizerat/Gwendal_Peizerat_0002.jpg,1
lfw/Ray_Nagin/Ray_Nagin_0002.jpg,lfw/Thomas_Enqvist/Thomas_Enqvist_0001.jpg,0
lfw/Pamela_Anderson/Pamela_Anderson_0002.jpg,lfw/Stan_Kroenke/Stan_Kroenke_0001.jpg,0
lfw/Daisy_Fuentes/Daisy_Fuentes_0003.jpg,lfw/Daisy_Fuentes/Daisy_Fuentes_0004.jpg,1
lfw/Larry_Brown/Larry_Brown_0006.jpg,lfw/Prince_Philippe/Prince_Philippe_0001.jpg,0
lfw/Kate_Winslet/Kate_Winslet_0001.jpg,lfw/Luis_Gonzalez/Luis_Gonzalez_0001.jpg,0
lfw/Ben_Lee/Ben_Lee_0001.jpg,lfw/Mike_Holmgren/Mike_Holmgren_0001.jpg,0
lfw/Jonathan_Karsh/Jonathan_Karsh_0001.jpg,lfw/Mahmoud_Diyab_al-Ahmed/Mahmoud_Diyab_al-Ahmed_0001.jpg,0
lfw/Natasa_Micic/Natasa_Micic_0001.jpg,lfw/Simona_Hradil/Simona_Hradil_0001.jpg,0
lfw/Bob_Stoops/Bob_Stoops_0004.jpg,lfw/Yoelbi_Quesada/Yoelbi_Quesada_0001.jpg,0
lfw/Robbie_Fowler/Robbie_Fowler_0001.jpg,lfw/Robbie_Fowler/Robbie_Fowler_0002.jpg,1
lfw/Kim_Yong-il/Kim_Yong-il_0001.jpg,lfw/Kim_Yong-il/Kim_Yong-il_0002.jpg,1
lfw/Retief_Goosen/Retief_Goosen_0001.jpg,lfw/Tuncay_Sanli/Tuncay_Sanli_0001.jpg,0
lfw/Gregg_Berhalter/Gregg_Berhalter_0001.jpg,lfw/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0001.jpg,0
lfw/Benjamin_Bratt/Benjamin_Bratt_0001.jpg,lfw/Mark_Geragos/Mark_Geragos_0001.jpg,0
lfw/Gordana_Grubin/Gordana_Grubin_0001.jpg,lfw/Scott_Verplank/Scott_Verplank_0001.jpg,0
lfw/Chan_Choi/Chan_Choi_0001.jpg,lfw/Helmut_Panke/Helmut_Panke_0001.jpg,0
lfw/Brian_Pavlich/Brian_Pavlich_0001.jpg,lfw/Marc-Andre_Fleury/Marc-Andre_Fleury_0002.jpg,0
lfw/Herman_Edwards/Herman_Edwards_0001.jpg,lfw/Sean_Hayes/Sean_Hayes_0002.jpg,0
lfw/Lino_Oviedo/Lino_Oviedo_0001.jpg,lfw/Lino_Oviedo/Lino_Oviedo_0002.jpg,1
lfw/Artieas_Shanks/Artieas_Shanks_0001.jpg,lfw/Hrithik_Roshan/Hrithik_Roshan_0001.jpg,0
lfw/Giuseppe_Gibilisco/Giuseppe_Gibilisco_0003.jpg,lfw/Giuseppe_Gibilisco/Giuseppe_Gibilisco_0004.jpg,1
lfw/Bart_Hendricks/Bart_Hendricks_0001.jpg,lfw/David_Beckham/David_Beckham_0008.jpg,0
lfw/Cecilia_Bolocco/Cecilia_Bolocco_0001.jpg,lfw/Yann_Martel/Yann_Martel_0002.jpg,0
lfw/Martha_Stewart/Martha_Stewart_0002.jpg,lfw/Martha_Stewart/Martha_Stewart_0005.jpg,1
lfw/Paul_ONeill/Paul_ONeill_0008.jpg,lfw/Steven_Feldman/Steven_Feldman_0001.jpg,0
lfw/Lee_Yeo-jin/Lee_Yeo-jin_0001.jpg,lfw/Mariangel_Ruiz_Torrealba/Mariangel_Ruiz_Torrealba_0001.jpg,0
lfw/Maribel_Dominguez/Maribel_Dominguez_0001.jpg,lfw/Vagit_Alekperov/Vagit_Alekperov_0001.jpg,0
lfw/John_Leguizamo/John_Leguizamo_0001.jpg,lfw/Mel_Gibson/Mel_Gibson_0001.jpg,0
lfw/Vicente_Fernandez/Vicente_Fernandez_0004.jpg,lfw/Vicente_Fernandez/Vicente_Fernandez_0005.jpg,1
lfw/Dale_Earnhardt/Dale_Earnhardt_0001.jpg,lfw/Demi_Moore/Demi_Moore_0001.jpg,0
lfw/Bill_Parcells/Bill_Parcells_0002.jpg,lfw/Jong_Wook_Lee/Jong_Wook_Lee_0004.jpg,0
lfw/Julie_Gerberding/Julie_Gerberding_0008.jpg,lfw/Julie_Gerberding/Julie_Gerberding_0012.jpg,1
lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0002.jpg,lfw/Ian_Wilmut/Ian_Wilmut_0001.jpg,0
lfw/Justin_Leonard/Justin_Leonard_0001.jpg,lfw/Justin_Leonard/Justin_Leonard_0003.jpg,1
lfw/Carlos_Fasciolo/Carlos_Fasciolo_0001.jpg,lfw/Lisa_Gottsegen/Lisa_Gottsegen_0002.jpg,0
lfw/Sean_Combs/Sean_Combs_0001.jpg,lfw/Sherry_Fisher/Sherry_Fisher_0001.jpg,0
lfw/Brandon_Inge/Brandon_Inge_0001.jpg,lfw/Mike_Szymanczyk/Mike_Szymanczyk_0001.jpg,0
lfw/John_Philip_Elkann/John_Philip_Elkann_0001.jpg,lfw/Ray_Morrough/Ray_Morrough_0001.jpg,0
lfw/Edwin_Edwards/Edwin_Edwards_0001.jpg,lfw/Edwin_Edwards/Edwin_Edwards_0002.jpg,1
lfw/Gilles_Panizzi/Gilles_Panizzi_0001.jpg,lfw/Martha_Lucia_Ramirez/Martha_Lucia_Ramirez_0004.jpg,0
lfw/Jason_Bentley/Jason_Bentley_0001.jpg,lfw/Mark_Swartz/Mark_Swartz_0001.jpg,0
